@relation 'Adult-Income-weka.filters.unsupervised.instance.RemovePercentage-P10.0-weka.filters.unsupervised.attribute.Remove-V-R8,6,11,1,4-5,7,13,12,10,15'

@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute 'marital status' {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute 'capital gain' numeric
@attribute age numeric
@attribute Education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute 'hours per week' numeric
@attribute 'capital loss' numeric
@attribute sex {Female,Male}
@attribute class {<=50K,>50K}

@data
Wife,Married-civ-spouse,0,31,Bachelors,13,Exec-managerial,40,1902,Female,>50K
Not-in-family,Never-married,0,20,HS-grad,9,Adm-clerical,40,0,Female,<=50K
Not-in-family,Divorced,0,64,HS-grad,9,Other-service,15,0,Female,<=50K
Wife,Married-civ-spouse,0,47,HS-grad,9,Adm-clerical,40,0,Female,>50K
Not-in-family,Never-married,0,36,Some-college,10,Adm-clerical,35,0,Female,<=50K
Husband,Married-civ-spouse,0,48,HS-grad,9,Craft-repair,44,0,Male,>50K
Own-child,Never-married,0,19,Some-college,10,Other-service,40,0,Female,<=50K
Own-child,Never-married,0,22,HS-grad,9,Sales,35,0,Female,<=50K
Not-in-family,Divorced,0,56,9th,5,Adm-clerical,40,0,Male,<=50K
Not-in-family,Never-married,0,22,Some-college,10,Adm-clerical,50,0,Male,<=50K
Husband,Married-civ-spouse,0,37,Bachelors,13,Prof-specialty,99,0,Male,>50K
Not-in-family,Widowed,0,57,Bachelors,13,Prof-specialty,35,0,Female,<=50K
Husband,Married-civ-spouse,0,38,Assoc-acdm,12,Sales,50,0,Male,>50K
Unmarried,Never-married,0,34,HS-grad,9,Machine-op-inspct,40,0,Female,<=50K
Unmarried,Separated,0,22,11th,7,?,40,0,Female,<=50K
Not-in-family,Divorced,0,38,Some-college,10,Exec-managerial,40,0,Female,<=50K
Husband,Married-civ-spouse,0,30,Some-college,10,Exec-managerial,40,1902,Male,>50K
Not-in-family,Never-married,0,32,Bachelors,13,Prof-specialty,45,0,Male,>50K
Not-in-family,Married-spouse-absent,0,29,12th,8,Other-service,40,0,Female,<=50K
Husband,Married-civ-spouse,0,56,HS-grad,9,Machine-op-inspct,40,0,Male,<=50K
Wife,Married-civ-spouse,7298,42,Assoc-voc,11,Exec-managerial,35,0,Female,>50K
Not-in-family,Divorced,2050,66,10th,6,?,40,0,Male,<=50K
Other-relative,Widowed,0,71,HS-grad,9,Exec-managerial,33,0,Female,<=50K
Own-child,Never-married,0,20,11th,7,Transport-moving,40,0,Male,<=50K
Own-child,Never-married,0,25,HS-grad,9,Machine-op-inspct,36,0,Male,<=50K
Husband,Married-civ-spouse,0,42,HS-grad,9,Craft-repair,40,0,Male,>50K
Own-child,Never-married,0,20,HS-grad,9,?,40,0,Female,<=50K
Husband,Married-civ-spouse,0,61,Some-college,10,Prof-specialty,50,0,Male,>50K
Wife,Married-civ-spouse,0,24,Bachelors,13,Exec-managerial,40,0,Female,<=50K
Unmarried,Never-married,0,51,9th,5,Other-service,40,0,Female,<=50K
Not-in-family,Never-married,0,27,HS-grad,9,Adm-clerical,40,0,Male,<=50K
Wife,Married-civ-spouse,0,41,Some-college,10,Exec-managerial,40,1902,Female,>50K
Not-in-family,Divorced,0,31,HS-grad,9,Machine-op-inspct,40,0,Male,<=50K
Unmarried,Divorced,0,39,HS-grad,9,Priv-house-serv,16,0,Female,<=50K
Husband,Married-civ-spouse,0,36,HS-grad,9,?,40,0,Male,<=50K
Husband,Married-civ-spouse,0,51,Prof-school,15,Prof-specialty,40,0,Male,<=50K
Unmarried,Never-married,0,52,HS-grad,9,Exec-managerial,40,0,Female,<=50K
Husband,Married-civ-spouse,0,49,Bachelors,13,Prof-specialty,40,0,Male,>50K
Husband,Married-civ-spouse,0,43,Some-college,10,Craft-repair,40,0,Male,<=50K
Husband,Married-civ-spouse,0,45,Bachelors,13,Exec-managerial,60,1977,Male,>50K
Not-in-family,Divorced,0,49,HS-grad,9,Machine-op-inspct,40,0,Male,<=50K
Not-in-family,Never-married,0,19,HS-grad,9,Other-service,40,0,Female,<=50K
Husband,Married-civ-spouse,0,44,HS-grad,9,Farming-fishing,40,0,Male,<=50K
Husband,Married-civ-spouse,0,67,HS-grad,9,Transport-moving,40,0,Male,<=50K
Husband,Married-civ-spouse,0,58,Prof-school,15,Prof-specialty,45,0,Male,>50K
Husband,Married-civ-spouse,7688,36,Bachelors,13,Prof-specialty,40,0,Male,>50K
Not-in-family,Widowed,15831,67,HS-grad,9,Adm-clerical,16,0,Female,>50K
Husband,Married-civ-spouse,0,61,Doctorate,16,Prof-specialty,40,0,Male,>50K
Unmarried,Never-married,0,55,7th-8th,4,Other-service,40,0,Female,<=50K
Own-child,Never-married,0,23,Assoc-acdm,12,?,16,0,Male,<=50K
Not-in-family,Never-married,0,35,HS-grad,9,Adm-clerical,40,0,Male,<=50K
Unmarried,Never-married,0,35,10th,6,Other-service,38,0,Female,<=50K
Own-child,Never-married,0,20,Some-college,10,Adm-clerical,10,0,Female,<=50K
Wife,Married-civ-spouse,0,51,HS-grad,9,Adm-clerical,40,0,Female,<=50K
Own-child,Never-married,0,23,Bachelors,13,Prof-specialty,40,0,Male,<=50K
Husband,Married-civ-spouse,0,39,HS-grad,9,Farming-fishing,24,0,Male,<=50K
Unmarried,Divorced,0,36,Some-college,10,Other-service,40,0,Female,<=50K
Husband,Married-civ-spouse,0,47,HS-grad,9,Sales,45,0,Male,>50K
Not-in-family,Never-married,0,27,Bachelors,13,Sales,80,0,Male,>50K
Husband,Married-civ-spouse,0,29,HS-grad,9,Craft-repair,40,0,Male,<=50K
Not-in-family,Never-married,0,21,Some-college,10,Protective-serv,40,0,Male,<=50K
Not-in-family,Never-married,0,18,Some-college,10,Adm-clerical,20,0,Female,<=50K
Own-child,Never-married,0,24,Some-college,10,Exec-managerial,20,0,Male,<=50K
Husband,Married-civ-spouse,0,39,HS-grad,9,Craft-repair,40,0,Male,>50K
Husband,Married-civ-spouse,0,51,Some-college,10,Exec-managerial,40,0,Male,<=50K
Husband,Married-civ-spouse,15024,47,Bachelors,13,Tech-support,40,0,Male,>50K
Unmarried,Divorced,0,62,Some-college,10,Adm-clerical,30,0,Female,<=50K
Husband,Married-civ-spouse,0,49,Bachelors,13,Exec-managerial,40,0,Male,>50K
Husband,Married-civ-spouse,0,20,11th,7,Other-service,40,0,Male,<=50K
Not-in-family,Never-married,0,24,Some-college,10,Sales,40,0,Male,<=50K
Own-child,Never-married,0,25,HS-grad,9,Exec-managerial,40,0,Female,<=50K
Husband,Married-civ-spouse,0,54,Bachelors,13,Sales,40,0,Male,<=50K
Own-child,Never-married,0,25,HS-grad,9,Craft-repair,40,0,Male,<=50K
Wife,Married-civ-spouse,0,20,HS-grad,9,?,45,0,Female,<=50K
Unmarried,Divorced,0,43,Some-college,10,Sales,55,0,Female,>50K
Not-in-family,Never-married,0,26,Bachelors,13,Exec-managerial,38,1876,Male,<=50K
Husband,Married-civ-spouse,0,24,HS-grad,9,Handlers-cleaners,40,0,Male,<=50K
Own-child,Never-married,0,18,11th,7,Other-service,20,0,Male,<=50K
Wife,Married-civ-spouse,0,45,Some-college,10,Prof-specialty,40,0,Female,>50K
Husband,Married-civ-spouse,0,45,HS-grad,9,Exec-managerial,25,0,Male,<=50K
Not-in-family,Never-married,0,26,Bachelors,13,Sales,40,0,Male,<=50K
Own-child,Never-married,0,47,Some-college,10,Other-service,40,0,Male,<=50K
Husband,Married-civ-spouse,0,54,HS-grad,9,?,40,0,Male,<=50K
Own-child,Never-married,0,21,HS-grad,9,Craft-repair,40,0,Male,<=50K
Unmarried,Divorced,0,29,HS-grad,9,Other-service,99,0,Female,<=50K
Husband,Married-civ-spouse,0,68,Some-college,10,Prof-specialty,15,0,Male,<=50K
Not-in-family,Never-married,0,21,Some-college,10,Exec-managerial,48,0,Male,<=50K
Not-in-family,Never-married,0,28,Some-college,10,Exec-managerial,30,0,Male,<=50K
Wife,Married-civ-spouse,0,46,HS-grad,9,Exec-managerial,40,0,Female,>50K
Unmarried,Separated,0,35,HS-grad,9,Transport-moving,48,0,Female,<=50K
Not-in-family,Never-married,0,50,10th,6,Craft-repair,25,0,Male,<=50K
Not-in-family,Divorced,0,48,Some-college,10,Exec-managerial,40,0,Male,<=50K
Own-child,Never-married,0,17,10th,6,?,40,0,Male,<=50K
Husband,Married-civ-spouse,15024,59,Bachelors,13,Craft-repair,50,0,Male,>50K
Own-child,Never-married,0,23,Some-college,10,Exec-managerial,40,0,Male,<=50K
Not-in-family,Widowed,0,53,HS-grad,9,Sales,30,0,Female,<=50K
Husband,Married-civ-spouse,0,50,Masters,14,Sales,40,0,Male,>50K
Unmarried,Never-married,0,32,5th-6th,3,?,45,0,Female,<=50K
Not-in-family,Married-spouse-absent,0,53,12th,8,Handlers-cleaners,56,0,Male,<=50K
Husband,Married-civ-spouse,0,52,HS-grad,9,Machine-op-inspct,48,0,Male,<=50K
Husband,Married-civ-spouse,0,38,Bachelors,13,Prof-specialty,50,0,Male,<=50K
Husband,Married-civ-spouse,0,43,Masters,14,Exec-managerial,50,0,Male,>50K
Wife,Married-civ-spouse,0,35,Bachelors,13,Other-service,32,0,Female,<=50K
Husband,Married-civ-spouse,0,41,Prof-school,15,Exec-managerial,50,0,Male,>50K
Own-child,Never-married,0,22,Some-college,10,Sales,40,0,Male,<=50K
Husband,Married-civ-spouse,0,39,HS-grad,9,Other-service,60,0,Male,>50K
Husband,Married-civ-spouse,0,45,Masters,14,Sales,40,0,Male,>50K
Wife,Married-civ-spouse,0,31,9th,5,Farming-fishing,42,0,Female,<=50K
Husband,Married-civ-spouse,0,40,Bachelors,13,Prof-specialty,40,1887,Male,>50K
Husband,Married-civ-spouse,0,47,5th-6th,3,Transport-moving,20,0,Male,<=50K
Husband,Married-civ-spouse,0,53,HS-grad,9,Craft-repair,40,0,Male,<=50K
Husband,Married-civ-spouse,0,53,Bachelors,13,Sales,60,0,Male,>50K
Not-in-family,Never-married,0,33,Bachelors,13,Tech-support,52,1564,Male,>50K
Own-child,Never-married,0,24,Bachelors,13,Adm-clerical,20,0,Female,<=50K
Not-in-family,Never-married,0,34,Some-college,10,Other-service,40,0,Female,<=50K
Husband,Married-civ-spouse,0,46,HS-grad,9,Sales,50,0,Male,>50K
Husband,Married-civ-spouse,0,29,Some-college,10,Protective-serv,60,0,Male,<=50K
Unmarried,Widowed,0,61,11th,7,Other-service,32,0,Female,>50K
Husband,Married-civ-spouse,0,31,HS-grad,9,Farming-fishing,40,0,Male,<=50K
Own-child,Married-spouse-absent,0,29,HS-grad,9,Tech-support,40,0,Male,<=50K
Unmarried,Separated,0,42,HS-grad,9,Craft-repair,40,0,Male,<=50K
Husband,Married-civ-spouse,0,50,Some-college,10,Exec-managerial,40,0,Male,<=50K
Not-in-family,Divorced,0,34,HS-grad,9,Adm-clerical,40,0,Female,<=50K
Husband,Married-civ-spouse,0,39,7th-8th,4,Transport-moving,40,0,Male,<=50K
Husband,Married-civ-spouse,0,74,1st-4th,2,Transport-moving,20,0,Male,<=50K
Husband,Married-civ-spouse,0,40,Some-college,10,Sales,40,0,Male,<=50K
Husband,Married-civ-spouse,0,75,Prof-school,15,Prof-specialty,50,2174,Male,>50K
Wife,Married-civ-spouse,0,40,Bachelors,13,Prof-specialty,40,0,Female,>50K
Husband,Married-civ-spouse,0,36,11th,7,Craft-repair,40,0,Male,<=50K
Husband,Married-civ-spouse,0,61,Bachelors,13,?,40,0,Male,>50K
Husband,Married-civ-spouse,0,42,11th,7,?,22,0,Male,<=50K
Wife,Married-civ-spouse,0,28,Bachelors,13,Exec-managerial,40,0,Female,>50K
Not-in-family,Never-married,0,19,Some-college,10,Adm-clerical,18,0,Female,<=50K
Unmarried,Separated,0,36,Assoc-acdm,12,Other-service,32,0,Female,<=50K
Not-in-family,Divorced,0,33,Assoc-voc,11,?,40,0,Female,<=50K
Unmarried,Divorced,0,50,Some-college,10,Adm-clerical,40,880,Female,<=50K
Wife,Married-civ-spouse,15024,47,Assoc-acdm,12,Prof-specialty,40,0,Female,>50K
Unmarried,Never-married,0,48,HS-grad,9,Tech-support,33,0,Female,<=50K
Not-in-family,Divorced,0,60,HS-grad,9,Craft-repair,40,0,Male,<=50K
Not-in-family,Never-married,0,30,Masters,14,Prof-specialty,30,0,Male,<=50K
Husband,Married-civ-spouse,0,32,Bachelors,13,Exec-managerial,50,0,Male,>50K
Wife,Married-civ-spouse,0,45,Masters,14,Prof-specialty,35,1977,Female,>50K
Husband,Married-civ-spouse,0,51,Some-college,10,Tech-support,40,0,Male,>50K
Unmarried,Married-spouse-absent,0,53,9th,5,Machine-op-inspct,75,0,Male,<=50K
Unmarried,Never-married,0,34,Masters,14,Tech-support,40,0,Female,<=50K
Husband,Married-civ-spouse,0,48,Masters,14,Exec-managerial,40,0,Male,>50K
Husband,Married-civ-spouse,0,68,HS-grad,9,?,45,0,Male,<=50K
Not-in-family,Divorced,0,32,Assoc-acdm,12,Machine-op-inspct,50,0,Female,<=50K
Husband,Married-civ-spouse,0,63,HS-grad,9,?,4,0,Male,<=50K
Unmarried,Divorced,0,31,HS-grad,9,Exec-managerial,40,0,Female,<=50K
Not-in-family,Divorced,0,58,Bachelors,13,Other-service,20,0,Female,<=50K
Husband,Married-civ-spouse,0,32,Assoc-acdm,12,Exec-managerial,60,0,Male,>50K
Not-in-family,Never-married,0,32,Bachelors,13,Prof-specialty,40,0,Male,<=50K
Own-child,Divorced,0,40,Bachelors,13,Sales,80,0,Male,<=50K
Husband,Married-civ-spouse,99999,50,Bachelors,13,Exec-managerial,55,0,Male,>50K
Not-in-family,Separated,0,38,10th,6,Machine-op-inspct,40,0,Male,<=50K
Husband,Married-civ-spouse,0,30,HS-grad,9,Machine-op-inspct,40,0,Male,<=50K
Unmarried,Never-married,0,21,HS-grad,9,Adm-clerical,40,0,Female,<=50K
Own-child,Never-married,0,28,Bachelors,13,Prof-specialty,40,1564,Female,>50K
Husband,Married-civ-spouse,0,63,HS-grad,9,Sales,48,0,Male,<=50K
Unmarried,Divorced,0,32,Assoc-acdm,12,Prof-specialty,36,880,Female,<=50K
Not-in-family,Never-married,0,25,HS-grad,9,Sales,45,0,Male,<=50K
Husband,Married-civ-spouse,0,59,Some-college,10,Tech-support,40,0,Male,>50K
Own-child,Never-married,0,22,Assoc-voc,11,Adm-clerical,10,0,Female,<=50K
Own-child,Never-married,0,49,Some-college,10,Craft-repair,40,0,Male,<=50K
Not-in-family,Never-married,0,36,Bachelors,13,Exec-managerial,40,0,Male,<=50K
Wife,Married-civ-spouse,0,31,HS-grad,9,?,30,0,Female,<=50K
Unmarried,Divorced,0,46,Some-college,10,Priv-house-serv,30,0,Female,<=50K
Husband,Married-civ-spouse,0,37,Prof-school,15,Prof-specialty,60,0,Male,>50K
Husband,Married-civ-spouse,0,48,Bachelors,13,Sales,40,0,Male,>50K
Husband,Married-civ-spouse,0,43,Some-college,10,Other-service,44,1672,Male,<=50K
Husband,Married-civ-spouse,0,41,HS-grad,9,Exec-managerial,40,0,Male,>50K
Husband,Married-civ-spouse,3464,54,HS-grad,9,Sales,40,0,Male,<=50K
Not-in-family,Divorced,0,36,Some-college,10,Exec-managerial,4,0,Female,<=50K
Unmarried,Divorced,0,29,Bachelors,13,Other-service,40,0,Female,<=50K
Husband,Married-civ-spouse,0,66,HS-grad,9,Craft-repair,40,2267,Male,<=50K
Not-in-family,Never-married,0,59,Prof-school,15,Prof-specialty,50,0,Male,<=50K
Husband,Married-civ-spouse,0,62,Bachelors,13,Exec-managerial,40,0,Male,>50K
Not-in-family,Never-married,0,29,10th,6,Craft-repair,40,0,Male,<=50K
Husband,Married-civ-spouse,0,28,Bachelors,13,Sales,45,0,Male,>50K
Husband,Married-civ-spouse,0,27,Bachelors,13,Machine-op-inspct,60,1887,Male,>50K
Husband,Married-civ-spouse,0,42,HS-grad,9,Exec-managerial,40,0,Male,>50K
Husband,Married-civ-spouse,0,60,Assoc-voc,11,Craft-repair,46,0,Male,>50K
Husband,Married-civ-spouse,0,58,Masters,14,Prof-specialty,50,0,Male,>50K
Husband,Married-civ-spouse,0,27,Some-college,10,Craft-repair,40,0,Male,<=50K
Not-in-family,Widowed,0,45,HS-grad,9,Craft-repair,40,0,Female,<=50K
Husband,Married-civ-spouse,0,50,Some-college,10,Craft-repair,40,0,Male,>50K
Husband,Married-civ-spouse,0,43,Some-college,10,Craft-repair,40,0,Male,<=50K
Not-in-family,Divorced,0,39,Prof-school,15,Exec-managerial,50,0,Male,<=50K
Own-child,Never-married,0,21,Some-college,10,Adm-clerical,20,0,Male,<=50K
Husband,Married-civ-spouse,0,24,HS-grad,9,Handlers-cleaners,70,0,Male,<=50K
Husband,Married-civ-spouse,0,59,Prof-school,15,Farming-fishing,30,0,Male,<=50K
Husband,Married-civ-spouse,0,36,HS-grad,9,Machine-op-inspct,40,0,Male,>50K
Unmarried,Widowed,0,72,Some-college,10,?,4,0,Female,<=50K
Husband,Married-civ-spouse,0,35,Masters,14,Exec-managerial,65,0,Male,>50K
Own-child,Divorced,0,33,Some-college,10,Handlers-cleaners,40,0,Male,<=50K
Not-in-family,Never-married,0,30,HS-grad,9,Craft-repair,45,0,Female,<=50K
Unmarried,Divorced,0,40,Assoc-voc,11,Craft-repair,50,0,Male,>50K
Husband,Married-civ-spouse,0,26,Some-college,10,Sales,55,0,Male,<=50K
Not-in-family,Separated,0,37,Assoc-voc,11,Adm-clerical,40,0,Male,<=50K
Not-in-family,Divorced,0,68,Some-college,10,Transport-moving,20,0,Female,<=50K
Husband,Married-civ-spouse,0,45,Bachelors,13,Craft-repair,72,0,Male,>50K
Husband,Married-civ-spouse,0,56,HS-grad,9,Prof-specialty,40,0,Male,<=50K
Own-child,Never-married,0,36,HS-grad,9,Adm-clerical,40,0,Female,<=50K
Husband,Married-civ-spouse,7298,50,Bachelors,13,Exec-managerial,50,0,Male,>50K
Husband,Married-civ-spouse,0,38,Assoc-voc,11,Sales,40,0,Male,<=50K
Husband,Married-civ-spouse,0,29,Bachelors,13,Sales,41,0,Male,<=50K
Unmarried,Never-married,0,28,HS-grad,9,Other-service,28,0,Female,<=50K
Husband,Married-civ-spouse,0,39,Some-college,10,Adm-clerical,50,0,Male,<=50K
Not-in-family,Never-married,0,26,Bachelors,13,Protective-serv,40,0,Male,<=50K
Not-in-family,Divorced,0,52,Some-college,10,Exec-managerial,65,0,Male,>50K
Not-in-family,Divorced,0,52,Bachelors,13,Farming-fishing,40,0,Male,<=50K
Not-in-family,Widowed,0,84,HS-grad,9,Other-service,13,0,Female,<=50K
Not-in-family,Never-married,0,33,Some-college,10,Other-service,10,0,Female,<=50K
Husband,Married-civ-spouse,15024,46,Prof-school,15,Prof-specialty,50,0,Male,>50K
Not-in-family,Never-married,0,30,HS-grad,9,Sales,35,0,Female,<=50K
Husband,Married-civ-spouse,0,38,Bachelors,13,Prof-specialty,40,0,Male,>50K
Not-in-family,Widowed,0,66,HS-grad,9,Priv-house-serv,8,0,Female,<=50K
Husband,Married-civ-spouse,0,62,Masters,14,Adm-clerical,40,0,Male,>50K
Husband,Married-civ-spouse,0,31,Bachelors,13,Exec-managerial,40,1887,Male,>50K
Husband,Married-civ-spouse,0,31,Bachelors,13,Craft-repair,40,0,Male,>50K
Husband,Married-civ-spouse,2829,39,HS-grad,9,Machine-op-inspct,40,0,Male,<=50K
Not-in-family,Divorced,0,60,HS-grad,9,Craft-repair,50,0,Male,<=50K
Own-child,Never-married,0,27,Bachelors,13,Tech-support,40,0,Female,<=50K
Wife,Married-civ-spouse,0,37,Assoc-voc,11,?,40,0,Female,<=50K
Own-child,Divorced,0,38,Some-college,10,Adm-clerical,40,0,Female,<=50K
Other-relative,Never-married,0,25,HS-grad,9,Handlers-cleaners,40,0,Male,<=50K
Wife,Married-civ-spouse,0,48,HS-grad,9,Exec-managerial,40,0,Female,<=50K
Not-in-family,Never-married,0,42,Bachelors,13,Prof-specialty,50,0,Male,<=50K
Husband,Married-civ-spouse,0,45,Masters,14,Prof-specialty,50,0,Male,>50K
Own-child,Never-married,0,22,Some-college,10,Sales,40,0,Male,<=50K
Husband,Married-civ-spouse,0,50,HS-grad,9,Craft-repair,40,0,Male,<=50K
Not-in-family,Never-married,0,21,HS-grad,9,Farming-fishing,40,0,Male,<=50K
Unmarried,Divorced,0,44,Some-college,10,Adm-clerical,40,0,Female,<=50K
Not-in-family,Separated,0,60,HS-grad,9,Other-service,50,1876,Male,<=50K
Own-child,Never-married,0,21,Some-college,10,?,6,0,Female,<=50K
Husband,Married-civ-spouse,0,51,HS-grad,9,Machine-op-inspct,48,0,Male,<=50K
Other-relative,Married-spouse-absent,0,30,HS-grad,9,Craft-repair,40,0,Male,<=50K
Not-in-family,Divorced,0,46,Assoc-acdm,12,Craft-repair,40,0,Male,<=50K
Husband,Married-civ-spouse,0,43,Assoc-voc,11,Exec-managerial,45,0,Male,>50K
Not-in-family,Never-married,0,57,HS-grad,9,Other-service,48,0,Male,<=50K
Husband,Married-civ-spouse,0,48,Masters,14,Prof-specialty,40,1902,Male,>50K
Husband,Married-civ-spouse,7688,39,Bachelors,13,Sales,40,0,Male,>50K
Husband,Married-civ-spouse,2414,68,HS-grad,9,Farming-fishing,40,0,Male,<=50K
Not-in-family,Never-married,0,33,Some-college,10,Other-service,24,0,Male,<=50K
Own-child,Never-married,4416,22,HS-grad,9,Handlers-cleaners,40,0,Male,<=50K
Other-relative,Never-married,0,18,11th,7,?,7,0,Male,<=50K
Not-in-family,Never-married,0,28,HS-grad,9,Machine-op-inspct,50,0,Male,<=50K
Husband,Married-civ-spouse,0,32,Masters,14,Prof-specialty,40,0,Male,<=50K
Not-in-family,Divorced,0,56,HS-grad,9,Craft-repair,42,0,Male,<=50K
Husband,Married-civ-spouse,0,36,HS-grad,9,Other-service,50,0,Male,<=50K
Husband,Married-civ-spouse,0,34,Some-college,10,Exec-managerial,55,0,Male,<=50K
Not-in-family,Never-married,0,18,HS-grad,9,Sales,40,1721,Female,<=50K
Not-in-family,Widowed,0,39,10th,6,Machine-op-inspct,40,1590,Male,<=50K
Not-in-family,Never-married,0,25,Bachelors,13,Exec-managerial,40,0,Female,<=50K
Not-in-family,Never-married,0,27,Some-college,10,Craft-repair,35,0,Male,<=50K
Not-in-family,Divorced,0,56,Masters,14,Sales,60,1876,Male,<=50K
Husband,Married-civ-spouse,0,33,HS-grad,9,Craft-repair,40,0,Male,<=50K
Husband,Married-civ-spouse,0,49,Doctorate,16,Prof-specialty,60,0,Male,>50K
Husband,Married-civ-spouse,0,44,HS-grad,9,Exec-managerial,84,0,Male,<=50K
Not-in-family,Never-married,0,30,11th,7,Craft-repair,45,0,Male,>50K
Not-in-family,Divorced,0,27,HS-grad,9,Craft-repair,50,0,Male,<=50K
Not-in-family,Never-married,0,25,Bachelors,13,Adm-clerical,40,0,Male,>50K
Not-in-family,Never-married,0,30,Bachelors,13,Exec-managerial,40,0,Male,<=50K
Husband,Married-civ-spouse,0,38,Assoc-acdm,12,Other-service,40,0,Male,<=50K
Husband,Married-civ-spouse,0,38,HS-grad,9,Craft-repair,40,0,Male,<=50K
Unmarried,Divorced,0,46,Some-college,10,Sales,40,0,Female,<=50K
Unmarried,Widowed,0,37,HS-grad,9,Machine-op-inspct,20,0,Female,<=50K
Husband,Married-civ-spouse,0,62,HS-grad,9,Exec-managerial,40,0,Male,>50K
Husband,Married-civ-spouse,0,55,HS-grad,9,Other-service,40,0,Male,<=50K
Not-in-family,Married-spouse-absent,0,47,HS-grad,9,Craft-repair,40,0,Male,<=50K
Wife,Married-civ-spouse,0,45,HS-grad,9,Prof-specialty,14,0,Female,<=50K
Husband,Married-civ-spouse,0,50,HS-grad,9,Craft-repair,40,0,Male,<=50K
Unmarried,Divorced,0,36,HS-grad,9,Machine-op-inspct,40,0,Male,<=50K
Not-in-family,Never-married,0,45,HS-grad,9,Sales,20,0,Female,<=50K
Not-in-family,Never-married,0,23,HS-grad,9,Transport-moving,38,0,Male,<=50K
Husband,Married-civ-spouse,7688,37,Assoc-acdm,12,Exec-managerial,50,0,Male,>50K
Husband,Married-civ-spouse,0,38,Doctorate,16,Prof-specialty,55,0,Male,>50K
Own-child,Never-married,0,27,Some-college,10,Handlers-cleaners,40,0,Male,<=50K
Wife,Married-civ-spouse,0,29,Bachelors,13,Sales,50,0,Female,<=50K
Not-in-family,Never-married,0,45,Masters,14,Prof-specialty,40,0,Female,<=50K
Husband,Married-civ-spouse,0,41,HS-grad,9,Sales,55,1887,Male,>50K
Not-in-family,Never-married,0,38,Some-college,10,Other-service,20,0,Female,<=50K
Not-in-family,Never-married,0,27,Bachelors,13,Prof-specialty,40,0,Male,<=50K
Husband,Married-civ-spouse,0,51,Some-college,10,Handlers-cleaners,40,0,Male,<=50K
Not-in-family,Divorced,0,44,HS-grad,9,Craft-repair,40,0,Male,<=50K
Husband,Married-civ-spouse,0,33,Masters,14,Transport-moving,40,0,Male,<=50K
Husband,Married-civ-spouse,99999,28,HS-grad,9,Sales,40,0,Male,>50K
Husband,Married-civ-spouse,0,32,Bachelors,13,Exec-managerial,45,0,Male,>50K
Husband,Married-civ-spouse,0,43,Masters,14,Prof-specialty,55,0,Male,<=50K
Own-child,Divorced,0,45,HS-grad,9,Other-service,40,0,Female,<=50K
Husband,Married-civ-spouse,7298,52,Assoc-acdm,12,Other-service,40,0,Male,>50K
Not-in-family,Never-married,0,24,HS-grad,9,Other-service,35,0,Male,<=50K
Own-child,Never-married,0,19,Some-college,10,?,40,0,Male,<=50K
Husband,Married-civ-spouse,0,47,Assoc-voc,11,Prof-specialty,40,0,Male,>50K
Not-in-family,Divorced,14084,53,Doctorate,16,Exec-managerial,50,0,Male,>50K
Husband,Married-civ-spouse,0,31,Bachelors,13,Sales,40,0,Male,>50K
Not-in-family,Never-married,0,30,Assoc-voc,11,Craft-repair,40,0,Male,<=50K
Husband,Married-civ-spouse,0,56,HS-grad,9,Adm-clerical,40,0,Male,<=50K
Husband,Married-civ-spouse,0,49,Bachelors,13,Prof-specialty,40,0,Male,>50K
Husband,Married-civ-spouse,0,38,HS-grad,9,Transport-moving,40,0,Male,<=50K
Own-child,Never-married,0,19,Some-college,10,Adm-clerical,18,0,Male,<=50K
Husband,Married-civ-spouse,0,39,Assoc-voc,11,Craft-repair,40,0,Male,<=50K
Husband,Married-civ-spouse,0,38,HS-grad,9,Exec-managerial,40,0,Male,<=50K
Husband,Married-civ-spouse,0,47,HS-grad,9,Transport-moving,55,0,Male,>50K
Husband,Married-civ-spouse,0,58,11th,7,Craft-repair,40,0,Male,<=50K
Not-in-family,Never-married,2174,27,HS-grad,9,Transport-moving,40,0,Male,<=50K
