@relation Adult-Income-weka.filters.unsupervised.instance.RemovePercentage-P10.0-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R4-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {<=50K,>50K}

@data
0,38.105118,-405066.062112,-53.693575,405053.937756,-13.856406,-405066.062112,-404974.263419,-405052.205706,404972.531368,<=50K
0,1063.479196,-345053.965731,-15.588457,344013.003196,-10.392305,-342998.021423,-343980.094231,-344016.467298,343978.36218,<=50K
0,12699.396521,-362585.784006,-34.641016,349921.028501,-22.51666,-337303.038368,-349858.674672,-349922.760552,349862.138773,>50K
-1.732051,36.373067,-351940.599742,-53.693575,351919.815133,-13.856406,-351935.40359,-351847.068999,-351921.547183,351847.068999,<=50K
-1.732051,45.033321,-383354.805239,-48.497423,383330.556528,-19.052559,-383349.609087,-383263.006546,-383335.75268,383263.006546,<=50K
-3.464102,65.817931,-323796.50617,-57.157677,323779.185662,-15.588457,-323794.774119,-323701.243376,-323782.649764,323702.975427,<=50K
0,116.047404,-608673.830694,-90.066642,608644.385831,-25.980762,-608672.098643,-608524.874325,-608649.581983,608524.874325,<=50K
-1.732051,67.549981,-311055.54043,-46.765372,311041.684023,-12.124356,-311053.808379,-310970.66994,-311043.416074,310972.401991,<=50K
-1.732051,51.961524,-46443.210354,-124.707658,46422.425744,-15.588457,-46439.746253,-46278.665527,-46427.621897,46278.665527,>50K
-3294.360636,69.282032,-596923.598016,-67.549981,593610.184821,3280.50423,-593624.041227,-593525.314331,-596908.009558,593525.314331,>50K
0,51.961524,-103883.211286,-38.105118,103871.08693,-10.392305,-103883.211286,-103810.465152,-103872.818981,103808.733101,<=50K
1.732051,55.425626,-282227.286789,-60.621778,282203.038077,-22.51666,-282225.554738,-282114.703486,-282203.038077,282116.435537,<=50K
0,93.530744,-333705.56884,-91.798693,333689.980383,-20.78461,-333707.300891,-333577.39708,-333689.980383,333573.932979,<=50K
0,109.119201,-203845.059543,-24.248711,203829.471086,-13.856406,-203839.86339,-203789.633917,-203834.667238,203782.705714,<=50K
0,116.047404,-310553.245695,-25.980762,310530.729035,-20.78461,-310551.513645,-310477.03546,-310534.193137,310480.499562,<=50K
0,81.406388,-376149.47388,-5.196152,376135.617473,-13.856406,-376146.009778,-376111.368762,-376133.885422,376106.17261,<=50K
0,117.779455,-201834.148555,-36.373067,201811.631895,-20.78461,-201835.880606,-201752.742167,-201811.631895,201756.206269,<=50K
0,53.693575,-295046.194815,-15.588457,295030.606358,-12.124356,-295046.194815,-294997.697393,-295030.606358,294997.697393,<=50K
-1.732051,57.157677,-444335.118021,-117.779455,444316.065462,-10.392305,-444329.921869,-444182.69755,-444321.261615,444180.965499,<=50K
-1.732051,43.30127,-394732.646994,-43.30127,394710.130334,-20.78461,-394730.914943,-394637.3842,-394711.862384,394640.848301,<=50K
-1.732051,43.30127,-245459.312245,-46.765372,245443.723788,-13.856406,-245459.312245,-245374.441756,-245447.18789,245372.709705,<=50K
-1.732051,57.157677,-626825.723158,-50.229473,626808.402649,-15.588457,-626822.259056,-626742.584719,-626810.1347,626737.388566,<=50K
-1.732051,13409.537352,-334465.939145,-48.497423,321134.344079,-13.856406,-307830.461826,-321065.062047,-321137.808181,321066.794097,>50K
0,58.889727,-305029.73567,-117.779455,305012.415162,-13.856406,-305028.003619,-304879.04725,-305021.075416,304875.583148,>50K
0,32.908965,-375397.763829,-1.732051,375383.907423,-8.660254,-375397.763829,-375370.051016,-375389.103575,375366.586915,<=50K
0,7742.26711,-277438.166306,-24.248711,269777.305584,-12.124356,-262137.229472,-269735.736364,-269780.769685,269730.540212,<=50K
0,51.961524,-1056201.118354,-88.334591,1056182.065795,-12.124356,-1056197.654252,-1056083.338899,-1056188.993998,1056079.874797,<=50K
-1.732051,51.961524,-235597.014947,-67.549981,235591.818795,-8.660254,-235598.746998,-235506.948305,-235591.818795,235510.412407,<=50K
1.732051,13385.288641,-115321.674819,8.660254,101984.8836,-19.052559,-88691.393652,-101964.098991,-101983.15155,101969.295143,>50K
3.464102,69.282032,-495021.852854,-45.033321,494994.140041,-20.78461,-495018.388752,-494926.59006,-495001.068244,494928.32211,>50K
0,9046.501368,-309055.021747,-48.497423,300063.946005,-15.588457,-291114.439482,-299996.396023,-300069.142157,299996.396023,>50K
3.464102,67.549981,-278737.204411,-53.693575,278712.9557,-19.052559,-278737.204411,-278635.013414,-278716.419802,278638.477515,<=50K
0,72.746134,-393885.674149,-45.033321,393864.88954,-19.052559,-393887.4062,-393792.143406,-393863.157489,393795.607507,>50K
-1.732051,86.60254,-192391.007552,-62.353829,192373.687044,-20.78461,-192394.471654,-192285.352453,-192375.419095,192288.816555,>50K
-1.732051,39.837169,-328975.338085,-46.765372,328954.553475,-12.124356,-328973.606034,-328890.467595,-328959.749628,328888.735544,<=50K
1.732051,57.157677,-54982.220835,-60.621778,54971.828531,-5.196152,-54982.220835,-54906.0106,-54977.024683,54906.0106,<=50K
-3538.5798,72.746134,-209307.94779,-62.353829,205758.975685,3522.991343,-205771.100041,-205677.569297,-209301.019587,205677.569297,<=50K
-3.464102,53.693575,-298456.602855,-65.817931,298439.282347,-15.588457,-298454.870805,-298352.679807,-298442.746449,298354.411858,>50K
0,122.975607,-287972.499317,17.320508,287958.642911,-12.124356,-287972.499317,-287955.178809,-287960.374962,287956.91086,<=50K
1.732051,51.961524,-149829.323058,-32.908965,149806.806397,-17.320508,-149824.126906,-149756.576924,-149810.270499,149756.576924,>50K
1.732051,154.152522,-357981.992959,-39.837169,357957.744248,-22.51666,-357981.992959,-357886.730165,-357957.744248,357890.194266,>50K
1.732051,46.765372,-265968.525858,-41.569219,265949.473299,-17.320508,-265971.989959,-265881.923317,-265952.937401,265881.923317,<=50K
0,29.444864,-327442.47312,-45.033321,327430.348764,-12.124356,-327442.47312,-327362.798783,-327433.812866,327361.066732,<=50K
-1.732051,173257.042281,-374013.855234,-64.08588,200803.578325,-13.856406,-27610.621923,-200716.975784,-200807.042426,200716.975784,>50K
0,45.033321,-262637.792155,-43.30127,262623.935748,-12.124356,-262636.060104,-262552.921665,-262623.935748,262552.921665,<=50K
0,45.033321,-64619.351529,-67.549981,64607.227173,-12.124356,-64619.351529,-64525.820785,-64614.155376,64522.356684,<=50K
-1.732051,50.229473,-188809.126482,-46.765372,188798.734177,-13.856406,-188809.126482,-188727.720094,-188800.466228,188729.452145,<=50K
0,69.282032,-338610.736727,-55.425626,338593.416219,-10.392305,-338607.272626,-338518.938034,-338598.612372,338515.473933,<=50K
0,72.746134,-374346.408989,-34.641016,374323.892329,-24.248711,-374346.408989,-374256.342347,-374318.696176,374258.074398,<=50K
0,41.569219,-205260.145053,-67.549981,205241.092494,-13.856406,-205254.9489,-205156.222004,-205244.556595,205156.222004,<=50K
1.732051,83.138439,-175356.28786,-5.196152,175338.967352,-15.588457,-175358.019911,-175316.450691,-175342.431453,175316.450691,<=50K
1.732051,69.282032,-605725.88022,-46.765372,605699.899458,-22.51666,-605724.148169,-605630.617425,-605705.09561,605634.081527,<=50K
-1.732051,57.157677,-392990.203882,-50.229473,392972.883374,-15.588457,-392983.275678,-392905.333392,-392974.615424,392905.333392,<=50K
-1.732051,41.569219,-371772.581489,-46.765372,371762.189184,-13.856406,-371772.581489,-371691.175101,-371763.921235,371692.907152,<=50K
0,60.621778,-293894.381028,-93.530744,293878.792571,-10.392305,-293889.184876,-293767.941319,-293883.988723,293767.941319,<=50K
-1.732051,69.282032,-123789.671217,-64.08588,123767.154556,-17.320508,-123784.475065,-123682.284067,-123772.350709,123682.284067,<=50K
1.732051,7149.905734,-254150.743198,-41.569219,247030.282328,-19.052559,-239949.658627,-246957.536194,-247028.550277,246961.000296,<=50K
0,55.425626,-217006.913629,-50.229473,216987.861071,-13.856406,-217001.717477,-216920.311089,-216991.325172,216920.311089,<=50K
1.732051,43.30127,-341761.337146,-41.569219,341738.820486,-17.320508,-341761.337146,-341669.538453,-341740.552537,341671.270504,<=50K
0,8371.001553,-266379.021899,-48.497423,258066.910074,-19.052559,-249796.367468,-257987.235737,-258068.642125,257990.699838,>50K
-3.464102,55.425626,-119967.035085,-51.961524,119942.786373,-17.320508,-119963.570983,-119875.236392,-119942.786373,119878.700493,<=50K
0,67.549981,-277355.027867,-48.497423,277342.903511,-13.856406,-277353.295816,-277273.621479,-277348.099664,277271.889428,<=50K
0,55.425626,-237845.216895,-48.497423,237826.164336,-12.124356,-237840.020743,-237760.346406,-237829.628438,237758.614355,<=50K
0,45.033321,-559871.56714,-43.30127,559852.514581,-20.78461,-559873.299191,-559779.768447,-559852.514581,559781.500498,<=50K
1.732051,3843.420742,-243893.538315,-65.817931,240109.007301,-19.052559,-236355.653201,-240024.136811,-240112.471402,240018.940659,<=50K
1.732051,79.674337,-177313.505272,-45.033321,177294.452714,-20.78461,-177311.773222,-177223.43863,-177294.452714,177221.70658,<=50K
-1.732051,8095.605475,-271147.357772,-69.282032,263079.465111,-13.856406,-255034.08911,-262994.594621,-263081.197162,262991.13052,<=50K
-1.732051,62.353829,-700912.464401,-45.033321,700896.875943,-19.052559,-700912.464401,-700824.129809,-700895.143892,700824.129809,<=50K
1.732051,65.817931,-171753.62218,-41.569219,171724.177316,-25.980762,-171748.426028,-171654.895284,-171725.909367,171656.627335,>50K
0,62.353829,-321006.172319,-46.765372,320990.583862,-15.588457,-321004.440268,-320924.765931,-320997.512065,320923.03388,>50K
-1.732051,58.889727,-398851.463815,-48.497423,398832.411256,-15.588457,-398851.463815,-398768.325376,-398839.339459,398766.593325,<=50K
0,86.60254,-67262.461061,-60.621778,67234.748248,-20.78461,-67257.264909,-67146.413657,-67236.480299,67151.609809,>50K
3.464102,62.353829,-659263.570682,3.464102,659241.054021,-19.052559,-659263.570682,-659218.537361,-659244.518123,659222.001462,>50K
0,76.210236,-553643.112436,-50.229473,553625.791928,-12.124356,-553637.916284,-553561.706048,-553627.523979,553556.509896,<=50K
1.732051,124.707658,-258158.708767,-50.229473,258144.85236,-10.392305,-258160.440817,-258077.302379,-258148.316462,258075.570328,<=50K
0,76.210236,-555986.577179,-77.942286,555960.596417,-20.78461,-555981.381026,-555853.209267,-555962.328467,555858.405419,>50K
-1.732051,32.908965,-203013.675155,-15.588457,202996.354647,-13.856406,-203013.675155,-202961.713631,-203001.550799,202959.98158,<=50K
3.464102,67.549981,-141988.329052,-46.765372,141969.276493,-15.588457,-141986.597001,-141899.994461,-141972.740595,141899.994461,<=50K
-3.464102,72.746134,-315770.182728,-46.765372,315756.326321,-13.856406,-315766.718626,-315685.312238,-315759.790423,315688.77634,<=50K
1.732051,48.497423,-92572.919512,-81.406388,92548.670801,-19.052559,-92565.991309,-92446.479803,-92553.866953,92446.479803,>50K
0,81.406388,-374505.757663,-51.961524,374491.901257,-10.392305,-374504.025613,-374426.083326,-374497.097409,374424.351275,<=50K
1.732051,98.726896,-41811.706495,-71.014083,41785.725733,-17.320508,-41803.046241,-41693.92704,-41790.921885,41695.659091,>50K
0,53.693575,-199317.478732,-48.497423,199298.426173,-13.856406,-199314.01463,-199229.144141,-199305.354376,199230.876191,<=50K
0,32.908965,-208341.463439,-29.444864,208325.874982,-12.124356,-208339.731388,-208275.645509,-208329.339084,208275.645509,<=50K
-1.732051,98.726896,-232605.763202,-39.837169,232590.174745,-15.588457,-232604.031152,-232531.285018,-232595.370898,232529.552967,<=50K
0,93.530744,-46283.86168,-90.066642,46275.201426,-8.660254,-46283.86168,-46171.278377,-46275.201426,46173.010428,<=50K
0,83.138439,-302308.683851,-53.693575,302298.291547,-10.392305,-302310.415902,-302234.205667,-302300.023597,302230.741565,<=50K
0,83.138439,-304783.784455,-62.353829,304766.463947,-13.856406,-304782.052405,-304690.253712,-304768.195998,304690.253712,<=50K
0,62.353829,-379237.72047,-60.621778,379227.328165,-10.392305,-379237.72047,-379159.778183,-379220.399962,379158.046132,<=50K
0,114.315353,-203968.03515,-60.621778,203942.054388,-20.78461,-203962.838998,-203851.987746,-203943.786439,203857.183898,>50K
0,45.033321,-357162.732927,-46.765372,357147.14447,-13.856406,-357161.000876,-357077.862438,-357147.14447,357074.398336,<=50K
1.732051,26122.79028,-181794.320712,-46.765372,155746.008617,-19.052559,-129742.729843,-155680.190686,-155751.204769,155680.190686,>50K
1.732051,105.655099,-121037.442484,-69.282032,121013.193772,-20.78461,-121035.710433,-120916.198927,-121014.925823,120919.663029,>50K
1.732051,50.229473,-188850.695702,-45.033321,188829.911092,-20.78461,-188854.159803,-188758.897009,-188826.44699,188762.36111,<=50K
1.732051,133.367912,-275148.395138,-22.51666,275134.538732,-15.588457,-275146.663087,-275091.237461,-275136.270782,275087.77336,<=50K
0,39.837169,-225707.004836,-48.497423,225687.952277,-13.856406,-225701.808683,-225620.402296,-225693.148429,225620.402296,<=50K
0,65.817931,-271485.10768,-72.746134,271460.858969,-20.78461,-271483.375629,-271362.132073,-271462.591019,271363.864123,<=50K
0,57.157677,-735659.135651,-45.033321,735638.351041,-20.78461,-735655.67155,-735567.336958,-735638.351041,735565.604908,<=50K
-1.732051,86.60254,-376991.250572,-48.497423,376979.126217,-15.588457,-376991.250572,-376906.380083,-376979.126217,376902.915981,<=50K
1.732051,36.373067,-57327.417629,-46.765372,57304.900968,-15.588457,-57323.953527,-57240.815089,-57311.829172,57237.350987,<=50K
-1.732051,67.549981,-418990.018554,-48.497423,418972.698046,-13.856406,-418986.554453,-418903.416014,-418979.626249,418903.416014,<=50K
0,34.641016,-66616.40611,-53.693575,66606.013805,-8.660254,-66616.40611,-66538.463824,-66607.745856,66540.195874,<=50K
-3.464102,67.549981,-140406.966665,-20.78461,140389.646157,-15.588457,-140401.770512,-140348.076937,-140391.378207,140344.612836,<=50K
1.732051,74.478185,-282710.528964,-53.693575,282696.672557,-10.392305,-282708.796913,-282630.854627,-282698.404608,282623.926423,<=50K
0,58.889727,-271478.179477,-48.497423,271457.394867,-13.856406,-271472.983324,-271391.576936,-271464.32307,271389.844886,<=50K
0,58.889727,-221593.384168,-83.138439,221582.991863,-13.856406,-221593.384168,-221482.532916,-221588.188016,221475.604713,<=50K
-3.464102,77.942286,-393728.057526,-46.765372,393714.201119,-15.588457,-393731.521627,-393641.454985,-393712.469068,393641.454985,<=50K
-1.732051,41.569219,-167756.048916,-6.928203,167740.460459,-13.856406,-167756.048916,-167711.015595,-167743.924561,167709.283544,<=50K
-1.732051,31.176915,-424714.446473,-46.765372,424693.661863,-13.856406,-424712.714422,-424629.575984,-424698.858016,424627.843933,<=50K
0,60.621778,-80358.497217,-48.497423,80339.444658,-13.856406,-80353.301065,-80271.894677,-80344.640811,80271.894677,<=50K
1.732051,98.726896,-322856.002582,20.78461,322830.02182,-25.980762,-322856.002582,-322816.165413,-322833.485921,322816.165413,<=50K
1.732051,95.262794,-437734.272394,-48.497423,437711.755733,-17.320508,-437729.076241,-437644.205752,-437716.951886,437642.473701,<=50K
0,117.779455,-268306.794448,-27.712813,268291.205991,-12.124356,-268301.598296,-268237.512416,-268294.670092,268239.244467,<=50K
1.732051,69.282032,-555569.152934,-43.30127,555544.904223,-20.78461,-555567.420883,-555473.89014,-555546.636274,555477.354241,>50K
0,26107.201822,-266548.762878,-57.157677,240496.986682,-25.980762,-214498.90406,-240410.384141,-240500.450783,240412.116192,>50K
-1.732051,83.138439,-176844.119504,-48.497423,176828.531046,-13.856406,-176840.655402,-176759.249014,-176831.995148,176760.981065,<=50K
-1.732051,72.746134,-56364.39738,-55.425626,56350.540973,-15.588457,-56366.129431,-56272.598687,-56354.005075,56272.598687,<=50K
0,74.478185,-481788.984684,-48.497423,481769.932125,-13.856406,-481783.788532,-481700.650093,-481775.128278,481702.382144,<=50K
0,71.014083,-585954.520251,-46.765372,585933.735642,-15.588457,-585951.05615,-585866.18566,-585938.931794,585866.18566,<=50K
-3.464102,64.08588,-59561.763171,-39.837169,59544.442663,-15.588457,-59560.03112,-59483.820884,-59547.906764,59485.552935,<=50K
0,72.746134,-159303.640975,-51.961524,159277.660213,-22.51666,-159300.176874,-159197.985876,-159279.392264,159201.449978,>50K
0,58.889727,-460534.989224,-50.229473,460519.400767,-12.124356,-460529.793072,-460453.582837,-460521.132818,460448.386684,<=50K
-1.732051,100.458947,-478080.663905,-34.641016,478058.147245,-15.588457,-478075.467753,-478007.917771,-478058.147245,478011.381873,<=50K
-1.732051,48.497423,-335855.043892,-67.549981,335844.651588,-13.856406,-335851.579791,-335758.049047,-335846.383638,335754.584946,<=50K
0,62.353829,-241411.509508,-60.621778,241385.528746,-20.78461,-241406.313356,-241295.462104,-241387.260797,241300.658256,>50K
1.732051,79.674337,-530847.591758,-46.765372,530823.343046,-20.78461,-530847.591758,-530755.793065,-530826.807148,530757.525116,<=50K
-3.464102,58.889727,-64503.304125,-116.047404,64491.179769,-15.588457,-64505.036175,-64350.883654,-64492.91182,64352.615704,<=50K
1.732051,32.908965,-97741.359122,-17.320508,97729.234766,-12.124356,-97746.555274,-97694.59375,-97725.770665,97691.129648,<=50K
0,57.157677,-286219.6639,-38.105118,286198.87929,-22.51666,-286221.395951,-286133.06136,-286191.951087,286139.989563,<=50K
1.732051,57.157677,-265592.670833,-43.30127,265568.422121,-20.78461,-265590.938782,-265497.408038,-265570.154172,265500.87214,>50K
0,55.425626,-185303.455648,-50.229473,185286.13514,-12.124356,-185298.259495,-185222.04926,-185287.86719,185216.853107,<=50K
-1.732051,98.726896,-188838.571346,-62.353829,188821.250838,-13.856406,-188831.643143,-188738.112399,-188824.71494,188734.648298,<=50K
0,48303.432921,-315134.520082,-46.765372,266910.761497,-22.51666,-218732.036234,-266829.355109,-266912.493548,266832.819211,>50K
-3469.297768,64.08588,-318259.139738,-48.497423,314777.717615,3457.173412,-314788.10992,-314708.435583,-318248.747434,314710.167634,<=50K
1.732051,103.923048,-636888.93835,-45.033321,636862.957587,-20.78461,-636885.474248,-636795.407606,-636869.885791,636795.407606,>50K
1.732051,57.157677,-270246.691353,-46.765372,270224.174692,-17.320508,-270241.4952,-270154.89266,-270229.370844,270156.624711,<=50K
